M (Hyperplanes),D (Bags),T (Filtered),FP (Hashed),FN (Hashed),FP (Theoretical),FN (Theoretical)
72,9,34,0.7574666666666664,0.0,0.04084007335416243,0.06962651164107926
72,9,35,0.7933333333333332,0.0,0.048677087919512314,0.05581511385726885
72,11,0,6.666666666666667e-05,0.7114,5.93567757941663e-05,0.9045488400475825
72,11,1,0.00013333333333333334,0.552,6.976089030277692e-05,0.8920593278867857
72,11,2,0.0006000000000000001,0.3977333333333332,9.089146402804485e-05,0.878470577327746
72,11,3,0.0004,0.2680666666666667,0.0001168999572302982,0.862847465857116
72,11,4,0.0012000000000000001,0.1745333333333333,0.00014423324505467044,0.8459701736954245
72,11,5,0.0016666666666666668,0.10200000000000002,0.00016541947437951975,0.8268627008367115
72,11,6,0.0031333333333333348,0.06260000000000002,0.0002270932417283066,0.806919231230672
72,11,7,0.004266666666666668,0.033800000000000004,0.0002755094560836451,0.7867723057884504
72,11,8,0.007200000000000002,0.019266666666666668,0.00033497470115420813,0.7654827017211088
72,11,9,0.009000000000000003,0.011933333333333336,0.0003960655732496374,0.740958824888686
72,11,10,0.01273333333333334,0.006733333333333333,0.00048684280811544275,0.7144097641009322
72,11,11,0.019400000000000004,0.0032666666666666664,0.0005763508345132528,0.685294156890089
72,11,12,0.02606666666666668,0.0014,0.0007753692204426762,0.6572891311800834
72,11,13,0.03626666666666668,0.0010666666666666667,0.0009013513670085058,0.626126078512605
72,11,14,0.045266666666666684,0.0011333333333333334,0.0011078521570922,0.5940456455959604
72,11,15,0.05860000000000002,0.0006666666666666668,0.0013560695119748834,0.5640166082015816
72,11,16,0.07040000000000002,0.0003333333333333333,0.0016134246985521727,0.5304028975046632
72,11,17,0.09213333333333336,0.0004,0.00211984145320574,0.4983107429875906
72,11,18,0.11506666666666668,6.666666666666667e-05,0.002516175705610199,0.46312913997324767
72,11,19,0.13753333333333334,0.0,0.00306101619091933,0.4284615353371563
72,11,20,0.1712,6.666666666666667e-05,0.0035251671120386952,0.3972134880725646
72,11,21,0.20420000000000008,6.666666666666667e-05,0.004520423244211138,0.36503267910691917
72,11,22,0.23973333333333327,0.0,0.005476020227275336,0.332490106435199
72,11,23,0.27926666666666666,0.0,0.006702489998184384,0.30230339998555483
72,11,24,0.32013333333333344,0.0,0.007700751734506645,0.2664885580919196
72,11,25,0.3628666666666666,0.0,0.009792209624178188,0.24361511259577542
72,11,26,0.42419999999999997,0.0,0.01139501099632911,0.21393498325141858
72,11,27,0.46460000000000007,0.0,0.014110854796502707,0.1890886098862212
72,11,28,0.5146,0.0,0.016806308021874574,0.16405739172127878
72,11,29,0.5652666666666666,0.0,0.02091860963051607,0.14447087209176265
72,11,30,0.6055333333333334,0.0,0.023777189029975013,0.12478523733431972
72,11,31,0.6644,0.0,0.028922457820238653,0.10503386244113039
72,11,32,0.7063333333333334,0.0,0.03452615403756354,0.09310180698384897
72,11,33,0.7530666666666668,0.0,0.04051605030617007,0.07697949887343
72,11,34,0.7939999999999999,0.0,0.04886837306146658,0.0640070475480845
72,11,35,0.8208,0.0,0.05675464616719438,0.05440047937278185
72,13,0,0.00013333333333333334,0.6552000000000001,5.215421087356124e-05,0.8857301863957967
72,13,1,6.666666666666667e-05,0.49239999999999995,6.091630106617591e-05,0.8711531074031502
72,13,2,0.00046666666666666666,0.3414000000000001,8.16182980435772e-05,0.8537343516200164
72,13,3,0.0008000000000000001,0.22386666666666669,0.0001008307449674084,0.8332518435447793
72,13,4,0.0006666666666666666,0.13793333333333335,0.00013257164697820146,0.8172835642133801
72,13,5,0.0014,0.08060000000000002,0.0001624623803523327,0.7968169674398337
72,13,6,0.0024000000000000007,0.04506666666666668,0.00020572368397067875,0.7704035090502892
72,13,7,0.0037333333333333346,0.02600000000000001,0.0002558261839053855,0.7484865438239633
72,13,8,0.005266666666666668,0.0166,0.0003223552799973746,0.7242596469266565
72,13,9,0.008266666666666669,0.008333333333333335,0.00037664443237513204,0.6959901529019029
72,13,10,0.015466666666666668,0.005466666666666667,0.0004778786526335166,0.6673470536278698
72,13,11,0.01853333333333334,0.0028666666666666675,0.0006080883077134651,0.637326108038338
72,13,12,0.029800000000000007,0.0011333333333333334,0.0006958326336829968,0.6060515411949781
72,13,13,0.03573333333333335,0.0014,0.0009212177375341232,0.5706050823268376
72,13,14,0.04506666666666668,0.0008,0.001140528764209995,0.5406754265761344
72,13,15,0.06273333333333335,0.0003333333333333333,0.0013842464096154865,0.5071945158129912
72,13,16,0.07933333333333335,0.0004,0.0017281450148505626,0.4760372927394923
72,13,17,0.09706666666666665,0.0,0.0021274627483222333,0.4375725649609407
72,13,18,0.12639999999999998,6.666666666666667e-05,0.002747490848203612,0.40350331507636955
72,13,19,0.1514666666666667,0.00013333333333333334,0.003193114710247297,0.36884663546128066
72,13,20,0.18920000000000003,6.666666666666667e-05,0.003842554166951735,0.33588864597060414
72,13,21,0.22253333333333333,0.0,0.004827013432308835,0.3096604785506861
72,13,22,0.2628666666666667,0.0,0.0059111255016767,0.2744444532432801
72,13,23,0.3086666666666666,6.666666666666667e-05,0.0070324324170236985,0.24698913109150136
72,13,24,0.359,0.0,0.008626632734795532,0.21908978608278448
72,13,25,0.4055999999999999,6.666666666666667e-05,0.010617773830679161,0.1948219820597341
72,13,26,0.4555333333333333,0.0,0.01296102555884684,0.17192181516380398
72,13,27,0.5099333333333333,0.0,0.015087323557674325,0.1453510540771467
72,13,28,0.5665333333333333,0.0,0.018520493296708226,0.12951913295222195
72,13,29,0.6217333333333335,0.0,0.0219491967632556,0.1094835858003194
72,13,30,0.6730666666666667,0.0,0.02702968244647721,0.09759974222473662
72,13,31,0.7214666666666665,0.0,0.03235545427226424,0.07758467981412434
72,13,32,0.7739333333333333,0.0,0.03795440841513276,0.0686073711438619
72,13,33,0.8141333333333335,0.0,0.0464876765218744,0.05639593326764263
72,13,34,0.8528666666666668,0.0,0.055081263493840446,0.04867901563028679
72,13,35,0.8842666666666669,0.0,0.06728145799516863,0.038347987807801014
80,1,0,0.0,0.9771333333333333,1.59657199471445e-06,0.9940831136839765
80,1,1,6.666666666666667e-05,0.9575333333333332,2.1268401705376825e-06,0.9932436754049868
80,1,2,0.0,0.9308666666666665,2.4960291459489552e-06,0.9922360784771431
80,1,3,0.0,0.8964,3.608901153688565e-06,0.991026499610028
80,1,4,6.666666666666667e-05,0.86,3.6568979445292565e-06,0.9898539205774864
80,1,5,6.666666666666667e-05,0.8112666666666668,4.7609964139361995e-06,0.9885264160812401
80,1,6,0.0,0.7465999999999998,5.904617151342185e-06,0.9868671704001407
80,1,7,0.00013333333333333334,0.6880666666666666,6.9910966418616805e-06,0.985078737141334
80,1,8,0.0003333333333333333,0.6250666666666667,9.658121299722751e-06,0.9835016985547537
80,1,9,0.0004,0.5626666666666668,1.1462331470163598e-05,0.9813375719084544
80,1,10,0.0012000000000000001,0.5000666666666665,1.4270023954995806e-05,0.9788329063830744
80,1,11,0.0005333333333333334,0.4353333333333333,1.679249042510966e-05,0.9764325805595747
80,1,12,0.0009333333333333336,0.3811333333333334,2.183878785751241e-05,0.9735382180448907
80,1,13,0.0013333333333333333,0.3157333333333332,2.552671741163572e-05,0.97040785688881
80,1,14,0.0021333333333333334,0.2809999999999999,3.239474428472557e-05,0.9670383531841307
80,1,15,0.0022666666666666673,0.22666666666666674,4.06386141159001e-05,0.9632493830499894
80,1,16,0.004733333333333334,0.1938,5.0108547205125405e-05,0.9585808454212134
80,1,17,0.0058666666666666685,0.15506666666666666,6.0365229559628294e-05,0.9543036231040638
80,1,18,0.0058000000000000005,0.12466666666666668,7.607466340981333e-05,0.9489094787136232
80,1,19,0.00846666666666667,0.1042666666666667,8.54991999061749e-05,0.9434208119584753
80,1,20,0.01126666666666667,0.08073333333333335,0.00010647889758757674,0.9374392020378889
80,1,21,0.01266666666666667,0.06933333333333334,0.00013359817231334975,0.9310020597251003
80,1,22,0.0164,0.057133333333333355,0.0001517042482358113,0.9234827510381136
80,1,23,0.023466666666666674,0.043400000000000015,0.00018761597590551498,0.9160052904681897
80,1,24,0.02700000000000001,0.034600000000000006,0.00023022097399885057,0.9075092257287614
80,1,25,0.031533333333333344,0.027600000000000003,0.0002882316909662355,0.8976927901342813
80,1,26,0.03700000000000001,0.02193333333333334,0.00032578952286116376,0.8881676385646089
80,1,27,0.04486666666666667,0.018000000000000002,0.00042021562384527095,0.8769858436071508
80,1,28,0.056000000000000015,0.013933333333333334,0.0004959837108027107,0.8677282366339318
80,1,29,0.06533333333333334,0.011266666666666668,0.0005857671714615543,0.8552418482213031
80,1,30,0.07573333333333336,0.007333333333333334,0.0007265255428806097,0.8412369043783539
80,1,31,0.08800000000000001,0.007333333333333334,0.0008507937409626602,0.8280456645628312
80,1,32,0.10113333333333333,0.004600000000000002,0.0010057885346981183,0.812313640268515
80,1,33,0.1116,0.004133333333333334,0.0012367730565922823,0.7966671081737968
80,1,34,0.12420000000000003,0.003266666666666667,0.0014738632468564554,0.7796598997514751
80,1,35,0.14126666666666668,0.0017333333333333335,0.0017937156432304003,0.7620186465286864
80,1,36,0.15440000000000004,0.0021333333333333334,0.0020983640623405946,0.7421193547059939
80,1,37,0.1758,0.0011333333333333334,0.0026626555949183436,0.7225630440366865
80,1,38,0.2096666666666667,0.0011333333333333334,0.0030948238564766787,0.7015020702754261
80,1,39,0.22646666666666668,0.0003333333333333333,0.003670162967032515,0.6806640595317236
80,3,0,0.0,0.9313333333333333,4.080635625303993e-06,0.9809288304697287
80,3,1,0.0,0.8794000000000001,5.748778625792421e-06,0.9782452207374287
80,3,2,0.0,0.8158666666666665,7.712868093649116e-06,0.9750463732356983
80,3,3,0.0002,0.7285333333333333,8.31086947033135e-06,0.9716573208032103
80,3,4,6.666666666666667e-05,0.6475333333333333,1.0862192030396672e-05,0.9679805858898735
80,3,5,0.0002,0.5568666666666666,1.257461808963621e-05,0.9636836983444738
80,3,6,0.0004,0.46933333333333327,1.7137460138103786e-05,0.9599727943459031
80,3,7,0.0005333333333333334,0.38846666666666657,1.8968354331242473e-05,0.9543822504409969
80,3,8,0.0005333333333333334,0.3117999999999999,2.3054105788671033e-05,0.9483566700301902
80,3,9,0.0010666666666666667,0.24259999999999998,3.0241844758223263e-05,0.9424903426619529
80,3,10,0.0012000000000000001,0.19453333333333334,3.661960655155298e-05,0.9357762331629613
80,3,11,0.0015333333333333338,0.1461333333333333,4.411144458667625e-05,0.9279530735426689
80,3,12,0.0026000000000000007,0.10886666666666668,5.8139714389416506e-05,0.9196233400622816
80,3,13,0.004600000000000001,0.08173333333333334,6.860802449433275e-05,0.9093925109147337
80,3,14,0.005066666666666667,0.060266666666666684,8.476732254167047e-05,0.8994664034970227
80,3,15,0.007333333333333334,0.04740000000000001,9.707538933996862e-05,0.8901241543035981
80,3,16,0.009400000000000002,0.0322,0.00012455716341027912,0.8791708945337767
80,3,17,0.012000000000000004,0.025533333333333342,0.00016636654161638947,0.8654941324873462
80,3,18,0.015133333333333339,0.016866666666666665,0.00018649862285106337,0.8524855689627633
80,3,19,0.02186666666666667,0.013800000000000002,0.00022775651074154765,0.8384488419350741
80,3,20,0.025133333333333344,0.008933333333333333,0.00027695566378438814,0.8218980744160201
80,3,21,0.031133333333333343,0.007666666666666666,0.00034850306284968293,0.8045849959040691
80,3,22,0.04080000000000002,0.005466666666666667,0.0004240215334347412,0.7872798136194239
80,3,23,0.04313333333333335,0.004600000000000001,0.000501698031130964,0.7656144304676812
80,3,24,0.05466666666666669,0.0038000000000000004,0.0006298468982798919,0.7471280609216525
80,3,25,0.06673333333333335,0.0030666666666666668,0.0007082421321109148,0.7308775154135233
80,3,26,0.07759999999999999,0.0016000000000000003,0.000889918846553452,0.7044933668852337
80,3,27,0.09600000000000002,0.0012666666666666666,0.0010368382136025482,0.6839736806761126
80,3,28,0.10793333333333334,0.0012000000000000001,0.0013485136560545297,0.6595624826628911
80,3,29,0.12880000000000003,0.001,0.0015803221253643065,0.6314723062243562
80,3,30,0.15280000000000002,0.0007333333333333334,0.001918821669679056,0.6065110146039623
80,3,31,0.17573333333333332,0.0004,0.002377254676000863,0.5812467096247513
80,3,32,0.20026666666666673,0.0004,0.0026888149655136463,0.5606257795551506
80,3,33,0.2296,0.00046666666666666666,0.003267753415788124,0.5245725776792307
80,3,34,0.26393333333333335,0.0003333333333333333,0.0039178491280815065,0.49512035193929527
80,3,35,0.3001333333333333,0.0002,0.0045816455814729744,0.4704622941096805
80,3,36,0.33053333333333335,0.0002666666666666667,0.00557586775010944,0.4377555368417171
80,3,37,0.36793333333333333,0.00013333333333333334,0.006744901801406633,0.41593372892646047
80,3,38,0.3936666666666666,6.666666666666667e-05,0.007965158658402947,0.38343354016476816
80,3,39,0.43553333333333344,0.00013333333333333334,0.009537568175161808,0.35379031586161097
80,5,0,6.666666666666667e-05,0.8895333333333334,7.79621460579738e-06,0.9698721776702913
80,5,1,6.666666666666667e-05,0.8154666666666667,1.040161732936769e-05,0.9657138586774313
80,5,2,0.0,0.7174666666666667,1.230460937551455e-05,0.9605448319816993
80,5,3,0.0,0.6127333333333334,1.644817758591741e-05,0.9553847343336646
80,5,4,0.0,0.5038666666666667,1.8012415340039833e-05,0.9492514626328379
80,5,5,0.0003333333333333333,0.4046,2.3326825732547358e-05,0.9426944216533076
80,5,6,0.00046666666666666666,0.31840000000000007,3.110606041144162e-05,0.9344294863163192
80,5,7,0.0003333333333333333,0.2348666666666667,3.352825624183167e-05,0.9264978315714949
80,5,8,0.0010666666666666667,0.16706666666666664,4.591352781490083e-05,0.9187427532418115
80,5,9,0.0014,0.12319999999999998,6.351452177212377e-05,0.9090440337569199
80,5,10,0.002133333333333334,0.08453333333333335,6.908344642323714e-05,0.8979844202795084
80,5,11,0.0025333333333333336,0.05873333333333334,7.992986394130039e-05,0.8866125182558711
80,5,12,0.003866666666666667,0.03906666666666668,0.00010225945436356695,0.8752464773533251
80,5,13,0.005933333333333335,0.027333333333333338,0.00012501938784898194,0.8605223841559206
80,5,14,0.007200000000000002,0.021466666666666672,0.00016689466771589555,0.8466713111491891
80,5,15,0.010933333333333338,0.012066666666666668,0.0001850072313578548,0.8294214444479812
80,5,16,0.014200000000000006,0.008466666666666667,0.00023929553934264356,0.8131629299038811
80,5,17,0.020200000000000006,0.005799999999999999,0.0002967875718754821,0.7941680160494737
80,5,18,0.024866666666666672,0.0044666666666666665,0.0003705687528487427,0.7766115340865921
80,5,19,0.03293333333333335,0.0027333333333333337,0.0004185950621015611,0.7540113364205643
80,5,20,0.040466666666666685,0.0028,0.0005028414979879392,0.7326670649303951
80,5,21,0.054400000000000025,0.0014,0.0006485826387312703,0.7086168593256796
80,5,22,0.06786666666666669,0.0010666666666666667,0.000763583512473712,0.6839181262290629
80,5,23,0.08433333333333337,0.0007333333333333333,0.0009531455872350617,0.6571545852696391
80,5,24,0.10193333333333335,0.0006000000000000001,0.0012113949584931776,0.6344520683023516
80,5,25,0.11620000000000001,0.0002666666666666667,0.001396391785599449,0.6055183200457581
80,5,26,0.14719999999999997,6.666666666666667e-05,0.0016795056428280805,0.5772003327227503
80,5,27,0.162,0.0002666666666666667,0.002045801514196807,0.5457589303268253
80,5,28,0.1942,0.0003333333333333333,0.0024210002104880658,0.5200030670179323
80,5,29,0.21973333333333336,0.00013333333333333334,0.0029803568101390812,0.4911919216968254
80,5,30,0.2548,6.666666666666667e-05,0.0035513234489956873,0.4628459802205404
80,5,31,0.2845333333333333,6.666666666666667e-05,0.004297606017923481,0.42990508585307463
80,5,32,0.31960000000000005,0.0,0.0051607469966315316,0.3972636059033199
80,5,33,0.3690666666666667,0.0,0.006159788475607454,0.3691054706558854
80,5,34,0.39086666666666664,6.666666666666667e-05,0.007402958676838971,0.3379879130286979
80,5,35,0.43379999999999996,0.0,0.008806576270389558,0.3117858514636416
80,5,36,0.4774666666666667,0.0,0.010565257683118813,0.28379306649740216
80,5,37,0.5300666666666668,0.0,0.012674485117838597,0.2593168423181446
80,5,38,0.5773333333333335,0.0,0.015094377033225368,0.23075576978721474
80,5,39,0.6235999999999998,0.0,0.017784121696605315,0.20510349312789797
80,7,0,0.0,0.8488666666666665,1.1523211710025473e-05,0.9567035054997906
80,7,1,0.00013333333333333334,0.7566000000000002,1.347565101200427e-05,0.9511038276267433
80,7,2,0.00013333333333333334,0.6422666666666667,1.606999529324275e-05,0.9439587078503168
80,7,3,6.666666666666667e-05,0.5227999999999999,1.9801096420951077e-05,0.9360368364413756
80,7,4,0.0003333333333333333,0.3988666666666666,2.4869890243378156e-05,0.9283402733172631
80,7,5,0.00013333333333333334,0.30213333333333325,3.2128877024810815e-05,0.9202811393022882
80,7,6,0.0004,0.217,4.038599258227087e-05,0.9082297548562205
80,7,7,0.0010666666666666667,0.1503333333333333,5.3979697391422855e-05,0.8989107600637162
80,7,8,0.0016000000000000003,0.09373333333333332,5.701597758458557e-05,0.8878320858764785
80,7,9,0.0020666666666666667,0.06813333333333335,7.613211332547624e-05,0.8747346553501313
80,7,10,0.0028000000000000013,0.04066666666666668,8.717449472409886e-05,0.8593643063652154
80,7,11,0.004066666666666667,0.026800000000000004,0.0001192828563541002,0.8434534423585124
80,7,12,0.006466666666666667,0.017466666666666672,0.00013859362393962136,0.8275083285483
80,7,13,0.007933333333333334,0.009666666666666667,0.00016837999116097428,0.8101992590384074
80,7,14,0.009733333333333337,0.006599999999999999,0.0002217972305112247,0.7912002618941989
80,7,15,0.014866666666666669,0.004600000000000002,0.0002486879023307191,0.769764190701729
80,7,16,0.019000000000000006,0.002933333333333334,0.00031892864360970937,0.7494612458988227
80,7,17,0.026800000000000004,0.0016000000000000005,0.0003954500629360978,0.7233444618103971
80,7,18,0.033200000000000014,0.0012666666666666668,0.00046264036642107344,0.7043921448625564
80,7,19,0.040200000000000014,0.0006666666666666666,0.0005877305285719238,0.6763664003710611
80,7,20,0.05113333333333336,0.0006666666666666666,0.0007282406250097699,0.6512052626868201
80,7,21,0.06746666666666669,0.0002666666666666667,0.0008106068004275263,0.6229231588309321
80,7,22,0.08120000000000001,0.0002,0.0009734558311337256,0.5947001333587615
80,7,23,0.09553333333333337,0.0002666666666666667,0.0012763186549473737,0.5634649755863521
80,7,24,0.11553333333333335,0.00013333333333333334,0.0015061388276047048,0.5361831305589785
80,7,25,0.13986666666666667,6.666666666666667e-05,0.0018743246533544859,0.5064248751584874
80,7,26,0.16246666666666668,0.0,0.0022975308513031117,0.47560609894274075
80,7,27,0.1986,0.0,0.002614435713016318,0.4429179934462141
80,7,28,0.2304666666666667,0.0,0.0030680243067933727,0.4127398843284986
80,7,29,0.2616666666666667,0.0,0.004022261738062896,0.3796012340239786
80,7,30,0.30160000000000003,0.0,0.004596591680139374,0.353475117362122
80,7,31,0.3416,6.666666666666667e-05,0.005617198756674368,0.32550150386192844
80,7,32,0.3796,0.0,0.0066453053572200155,0.29705228006444684
80,7,33,0.4212,0.0,0.008191290036106285,0.2677947785037971
80,7,34,0.47226666666666656,0.0,0.009538628797014793,0.2421678387964201
80,7,35,0.5101333333333334,0.0,0.011127805814645219,0.21433536687783616
80,7,36,0.5546666666666666,0.0,0.013208346693258367,0.19232223757513242
80,7,37,0.5890000000000001,0.0,0.016820686429375162,0.17276892454160236
80,7,38,0.6357999999999999,0.0,0.01969249114400132,0.1491960233361059
80,7,39,0.6881333333333333,0.0,0.022853969877221315,0.13117438511660226
80,9,0,0.0,0.7889333333333333,1.4180099483522513e-05,0.9471291752928509
80,9,1,0.0,0.6774666666666666,2.0585451203648913e-05,0.9399491170912485
80,9,2,0.0,0.5408000000000001,2.154052884805223e-05,0.9325622866254882
80,9,3,0.0004,0.4036,2.6904649618387998e-05,0.9231300173020406
80,9,4,0.0003333333333333333,0.2894,3.504653818909883e-05,0.9126269699883468
80,9,5,0.0004,0.1937333333333333,4.1745521386953754e-05,0.9024514820043287
80,9,6,0.0004,0.12960000000000002,5.742629523774016e-05,0.8896336340998541
80,9,7,0.0012000000000000001,0.07760000000000003,6.415539632213251e-05,0.8782654975628269
80,9,8,0.0018666666666666669,0.04900000000000002,7.917376820825995e-05,0.8623315878413927
80,9,9,0.0026000000000000003,0.029333333333333347,0.00010542783456057808,0.8478426272897275
80,9,10,0.005333333333333335,0.018866666666666674,0.0001292431543366092,0.8284828325910633
80,9,11,0.007200000000000002,0.011666666666666669,0.0001532596433434972,0.8119786157322808
80,9,12,0.007466666666666669,0.005866666666666669,0.00017770323156977638,0.7949801497606175
80,9,13,0.012333333333333337,0.0031333333333333343,0.00023388519858219106,0.774002742476599
80,9,14,0.016733333333333333,0.0016666666666666668,0.000289922173606759,0.7504474012710021
80,9,15,0.024533333333333344,0.0011333333333333334,0.0003622329009200617,0.7259307615790396
80,9,16,0.028133333333333344,0.0014,0.00042594109019975684,0.6982773495144807
80,9,17,0.03826666666666668,0.00013333333333333334,0.0005231315471281289,0.6756939134547013
80,9,18,0.04940000000000002,0.00013333333333333334,0.0006332025458215898,0.6459823537554185
80,9,19,0.06460000000000002,0.0002666666666666667,0.000753401611893634,0.6210637512101724
80,9,20,0.073,0.00013333333333333334,0.0009248638206306437,0.5892483540095307
80,9,21,0.09466666666666666,0.00013333333333333334,0.001116994635108552,0.5597246664957855
80,9,22,0.11446666666666666,6.666666666666667e-05,0.0014261226755333117,0.5283127883608117
80,9,23,0.13546666666666665,0.00013333333333333334,0.0016080420244950953,0.49827700085230137
80,9,24,0.16773333333333332,6.666666666666667e-05,0.0020076498399024824,0.46915577655212715
80,9,25,0.1868666666666667,0.0,0.0024879394789361358,0.4350196949760569
80,9,26,0.22746666666666673,0.0,0.0030766558173253938,0.40263681082522046
80,9,27,0.2644666666666667,6.666666666666667e-05,0.0035951208150786116,0.3719210545331011
80,9,28,0.29300000000000004,0.0,0.004353846500728686,0.33987362399510224
80,9,29,0.34280000000000005,0.0,0.0052573736411318525,0.31280039078209954
80,9,30,0.37373333333333336,0.0,0.0064545660225716565,0.2809663263496142
80,9,31,0.41813333333333336,0.0,0.0076449219927794175,0.25555984787557723
80,9,32,0.46586666666666665,0.0,0.008991511072067993,0.2274086597135655
80,9,33,0.5127333333333335,0.0,0.010681337753068109,0.20572495563208976
80,9,34,0.5578000000000001,0.0,0.012896604261789148,0.18284149628519808
80,9,35,0.6093999999999998,0.0,0.015478659880315859,0.1605054600030668
80,9,36,0.6492,0.0,0.018444136755247798,0.13929950991719453
80,9,37,0.6929333333333335,0.0,0.02206726809902398,0.11890264245550415
80,9,38,0.7316666666666668,0.0,0.026017122827708405,0.10055236764622547
80,9,39,0.7664666666666666,0.0,0.030857528594824938,0.08803673820456458
80,11,0,0.0,0.7687333333333332,2.6928685842618494e-05,0.9315628624103247
80,11,1,6.666666666666667e-05,0.6384666666666667,4.0579842534715354e-05,0.9228562483016204
80,11,2,6.666666666666667e-05,0.5067333333333333,4.6340723466985626e-05,0.9145179224414048
80,11,3,0.0002666666666666667,0.3800666666666666,5.7413465377646976e-05,0.9036067412447639
80,11,4,0.0006000000000000001,0.26593333333333335,6.382555942294648e-05,0.8903075544750941
80,11,5,0.0008000000000000001,0.18406666666666666,8.377870634579432e-05,0.8767900866460041
80,11,6,0.0011333333333333336,0.12246666666666665,0.00010578878727362731,0.8626768170762812
80,11,7,0.0018000000000000004,0.08020000000000001,0.00012274536186648142,0.8470412377499514
80,11,8,0.0033333333333333344,0.055666666666666684,0.00015306141495199084,0.8330091510831164
80,11,9,0.004400000000000001,0.03580000000000001,0.00021837578549508955,0.8108329365034165
80,11,10,0.005666666666666669,0.0234,0.00024243466718857205,0.7908948608039335
80,11,11,0.009133333333333335,0.015666666666666672,0.00028576328742830015,0.7733617488293671
80,11,12,0.010600000000000004,0.010600000000000002,0.0003547427121202349,0.7483291288446426
80,11,13,0.016933333333333342,0.007066666666666668,0.00041784581904650935,0.7283056108680556
80,11,14,0.022866666666666677,0.005266666666666667,0.0005191817907681854,0.700833381513224
80,11,15,0.030333333333333344,0.002866666666666667,0.0005731331225132015,0.6782450307821973
80,11,16,0.03653333333333334,0.002,0.0007204511052699023,0.6490072653676158
80,11,17,0.04433333333333335,0.0016666666666666668,0.0008099529106607098,0.6210004270779658
80,11,18,0.05606666666666669,0.0013333333333333335,0.0010259594407410987,0.5976092275500229
80,11,19,0.07086666666666669,0.00046666666666666666,0.0013025626195026546,0.5657044288262745
80,11,20,0.08680000000000002,0.0005333333333333334,0.0015711971208153062,0.5324981511289612
80,11,21,0.10653333333333337,0.0002,0.001745028215339471,0.5013181608810301
80,11,22,0.12613333333333332,0.00013333333333333334,0.00228281850285375,0.4765784250960861
80,11,23,0.1517333333333334,0.0002,0.002613169710642312,0.4421751541022536
80,11,24,0.17439999999999997,6.666666666666667e-05,0.0032063047836280254,0.41417241517696746
80,11,25,0.2108,6.666666666666667e-05,0.0038152176886747766,0.38562067754845963
80,11,26,0.24146666666666666,6.666666666666667e-05,0.004239462362554274,0.3531185620415775
80,11,27,0.27859999999999996,0.0,0.005124984881626175,0.32776103301754633
80,11,28,0.3084,0.0,0.006121772125834467,0.29510267621755476
80,11,29,0.35259999999999986,0.0,0.0074857529192654815,0.26449780748186197
80,11,30,0.38333333333333336,0.0,0.009191074255824277,0.24791789249969928
80,11,31,0.43126666666666674,0.0,0.009696570397176371,0.2195320031794557
80,11,32,0.4816000000000001,0.0,0.012302981497203429,0.1954881387864507
80,11,33,0.5199333333333335,0.0,0.014636971001843304,0.1742504150938511
80,11,34,0.5670666666666667,0.0,0.017682526292300115,0.15404457077364606
80,11,35,0.6089333333333333,0.0,0.02052353488847209,0.13552819369911745
80,11,36,0.6652,0.0,0.02507861751368027,0.1208460745177853
80,11,37,0.7038,0.0,0.02955001270466702,0.10614710756236573
80,11,38,0.746,0.0,0.0340472185691784,0.09100972852269561
80,11,39,0.7858,0.0,0.03969678366358062,0.08043198016462251
80,13,0,6.666666666666667e-05,0.7355999999999998,2.0807269102562424e-05,0.9238028671087136
80,13,1,6.666666666666667e-05,0.5989333333333333,2.7161318994083626e-05,0.9146197979182519
80,13,2,0.0002666666666666667,0.44500000000000006,3.8774329864197255e-05,0.9025514913585299
80,13,3,0.0002,0.3148000000000001,4.199073174757328e-05,0.8901866673190405
80,13,4,0.0002666666666666667,0.21066666666666664,5.7735826148403454e-05,0.8748369643147201
80,13,5,0.0006000000000000001,0.1331333333333333,6.21183637133598e-05,0.8602518549064972
80,13,6,0.0012666666666666668,0.08466666666666665,8.686251049047004e-05,0.8444747002632135
80,13,7,0.0018666666666666669,0.05000000000000002,0.00012798047409694175,0.8297380815263469
80,13,8,0.0030666666666666676,0.02773333333333334,0.00014357130364195983,0.8088846878545141
80,13,9,0.003666666666666668,0.017400000000000002,0.00017849278402289783,0.7902417012993076
80,13,10,0.005133333333333335,0.009133333333333335,0.00019351459832903944,0.7675919704873421
80,13,11,0.006133333333333335,0.0054,0.00024386063838550804,0.743896430282528
80,13,12,0.010200000000000004,0.0044,0.00026621766434543274,0.7186658730203549
80,13,13,0.014866666666666672,0.002933333333333334,0.0003707260772232523,0.6906916876938176
80,13,14,0.020933333333333342,0.0020666666666666667,0.0004409514074486573,0.6654890096310946
80,13,15,0.026000000000000013,0.0009333333333333334,0.0005257547989197446,0.6351222631782942
80,13,16,0.036266666666666676,0.00046666666666666666,0.0006538780159514656,0.607277685430127
80,13,17,0.045933333333333354,0.0002666666666666667,0.0007432386278134225,0.5801327603415591
80,13,18,0.06133333333333336,0.0005333333333333334,0.0009360482327976621,0.5478838836399618
80,13,19,0.07546666666666667,0.0002666666666666667,0.0011578554024108136,0.5156226396009369
80,13,20,0.09666666666666668,6.666666666666667e-05,0.0013561502585023475,0.481980963879244
80,13,21,0.12000000000000001,6.666666666666667e-05,0.0017321239068788775,0.4499005113084366
80,13,22,0.1383333333333333,0.00013333333333333334,0.001954213442133356,0.42087600059015917
